Período,Sector,Remuneracion
Abril 2023,E,478141.84
Abril 2023,F,160845.5
Abril 2023,G,227417.58
Abril 2023,H,107843.23
Abril 2023,I,309650.66000000003
Abril 2023,J,452230.17
Abril 2023,K,204063.8
Abril 2023,M,143926.185
Abril 2023,N,240000.0
Abril 2023,O,229742.91
Mayo 2023,A,145561.16
Mayo 2023,B,355952.705
Mayo 2023,C,761067.38
Mayo 2023,D,261199.9
Mayo 2023,E,477055.225
Mayo 2023,F,183110.64
Mayo 2023,G,241787.39
Mayo 2023,H,125011.96
Mayo 2023,I,340875.195
Mayo 2023,J,464320.405
Mayo 2023,K,225071.22999999998
Mayo 2023,M,155455.57
Mayo 2023,N,258390.485
Mayo 2023,O,250000.0
Junio 2023,A,223579.02
Junio 2023,B,560975.405
Junio 2023,C,1212846.37
Junio 2023,D,409876.19
Junio 2023,E,744082.64
Junio 2023,F,260459.95
Junio 2023,G,362840.6
Junio 2023,H,190584.74
Junio 2023,I,512098.93000000005
Junio 2023,J,750000.0
Junio 2023,K,314137.41
Junio 2023,M,221838.085
Junio 2023,N,405614.28
Junio 2023,O,377983.245
Julio 2023,A,161785.09
Julio 2023,B,501665.61
Julio 2023,C,926434.98
Julio 2023,D,302096.71
Julio 2023,E,567109.29
Julio 2023,F,199857.44
Julio 2023,G,270659.195
Julio 2023,H,152369.56
Julio 2023,I,403225.9
Julio 2023,J,536993.065
Julio 2023,K,255742.68
Julio 2023,M,183055.02
Julio 2023,N,294055.91
Julio 2023,O,285464.9
Agosto 2023,A,238577.03
Agosto 2023,B,480546.405
Agosto 2023,C,970875.71
Agosto 2023,D,358436.19
Agosto 2023,E,601767.33
Agosto 2023,F,250000.0
Agosto 2023,G,315182.91
Agosto 2023,H,167788.54
Agosto 2023,I,440731.865
Agosto 2023,J,578755.64
Agosto 2023,K,282287.575
Agosto 2023,M,195584.87
Agosto 2023,N,323307.9
Agosto 2023,O,322328.67
Septiembre 2023,A,259933.12
Septiembre 2023,B,500623.36
Septiembre 2023,C,1084103.8399999999
Septiembre 2023,D,382714.325
Septiembre 2023,E,697459.56
Septiembre 2023,F,264057.6
Septiembre 2023,G,339568.09
Septiembre 2023,H,174251.46
Septiembre 2023,I,492297.625
Septiembre 2023,J,672248.155
Septiembre 2023,K,324440.0
Septiembre 2023,M,229791.61
Septiembre 2023,N,379762.645
Septiembre 2023,O,349159.70499999996
Octubre 2023,A,257798.95
Octubre 2023,B,499552.565
Octubre 2023,C,1193386.17
Octubre 2023,D,404587.61
Octubre 2023,E,804075.65
Octubre 2023,F,273981.6
Octubre 2023,G,370008.45499999996
Octubre 2023,H,187878.01
Octubre 2023,I,530173.62
Octubre 2023,J,821421.69
Octubre 2023,K,352865.42
Octubre 2023,M,237937.09
Octubre 2023,N,387456.35
Octubre 2023,O,371226.45
Noviembre 2023,A,290508.1
Noviembre 2023,B,460153.13
Noviembre 2023,C,1323482.73
Noviembre 2023,D,445286.55
Noviembre 2023,E,843359.715
Noviembre 2023,F,304972.8
Noviembre 2023,G,411687.0
Noviembre 2023,H,199561.595
Noviembre 2023,I,593750.0
Noviembre 2023,J,968812.53
Noviembre 2023,K,390677.19
Noviembre 2023,M,259239.615
Noviembre 2023,N,434710.97
Noviembre 2023,O,411427.52
Diciembre 2023,A,469482.005
Diciembre 2023,B,852308.9
Diciembre 2023,C,2163139.2350000003
Diciembre 2023,D,746060.88
Diciembre 2023,E,1404430.845
Diciembre 2023,F,466488.0
Diciembre 2023,G,673615.7050000001
Diciembre 2023,H,314020.19999999995
Diciembre 2023,I,918758.51
Diciembre 2023,J,1404313.745
Diciembre 2023,K,572570.31
Diciembre 2023,M,390526.32
Diciembre 2023,N,750326.13
Diciembre 2023,O,665289.21
Enero 2024,A,373750.61
Enero 2024,B,731122.45
Enero 2024,C,1917225.84
Enero 2024,D,631049.41
Enero 2024,E,1236181.305
Enero 2024,F,395426.4
Enero 2024,G,600747.99
Enero 2024,H,263672.74
Enero 2024,I,719043.73
Enero 2024,J,1281386.67
Enero 2024,K,502145.99
Enero 2024,M,321490.48
Enero 2024,N,566400.4
Enero 2024,O,542666.67
Febrero 2024,A,428834.73
Febrero 2024,B,772231.12
Febrero 2024,C,2297329.73
Febrero 2024,D,693788.35
Febrero 2024,E,1349704.29
Febrero 2024,F,398178.21499999997
Febrero 2024,G,699402.99
Febrero 2024,H,285885.585
Febrero 2024,I,869866.6799999999
Febrero 2024,J,1472214.115
Febrero 2024,K,553053.2
Febrero 2024,M,368283.63
Febrero 2024,N,678624.945
Febrero 2024,O,616930.535
Marzo 2024,A,511519.0
Marzo 2024,B,839067.625
Marzo 2024,C,2461074.6550000003
Marzo 2024,D,749208.72
Marzo 2024,E,1544689.435
Marzo 2024,F,474947.95
Marzo 2024,G,714168.03
Marzo 2024,H,343659.06
Marzo 2024,I,990846.14
Marzo 2024,J,1518873.73
Marzo 2024,K,598811.185
Marzo 2024,M,414628.68
Marzo 2024,N,756042.15
Marzo 2024,O,686535.79
Abril 2024,A,555646.82
Abril 2024,B,1211542.48
Abril 2024,C,2950188.09
Abril 2024,D,901345.395
Abril 2024,E,1730689.72
Abril 2024,F,502003.68
Abril 2024,G,807338.68
Abril 2024,H,371911.3
Abril 2024,I,1081011.14
Abril 2024,J,1678149.08
Abril 2024,K,772693.38
Abril 2024,M,450212.77
Abril 2024,N,787820.51
Abril 2024,O,791867.55
Mayo 2024,A,578773.79
Mayo 2024,B,1196967.4
Mayo 2024,C,2914756.3449999997
Mayo 2024,D,947547.76
Mayo 2024,E,1659344.3
Mayo 2024,F,612499.2
Mayo 2024,G,826329.44
Mayo 2024,H,428164.875
Mayo 2024,I,1135808.17
Mayo 2024,J,1781576.49
Mayo 2024,K,804822.83
Mayo 2024,M,492093.37
Mayo 2024,N,837712.95
Mayo 2024,O,855104.86
Junio 2024,A,923829.7
Junio 2024,B,2002063.63
Junio 2024,C,4624280.58
Junio 2024,D,1424190.65
Junio 2024,E,2584019.775
Junio 2024,F,865316.2
Junio 2024,G,1287930.52
Junio 2024,H,674559.34
Junio 2024,I,1755898.91
Junio 2024,J,2632595.585
Junio 2024,K,1178206.2149999999
Junio 2024,M,701115.62
Junio 2024,N,1355493.045
Junio 2024,O,1324271.82
Julio 2024,A,674152.94
Julio 2024,B,1432185.56
Julio 2024,C,3200000.24
Julio 2024,D,1096495.98
Julio 2024,E,1924022.78
Julio 2024,F,659012.19
Julio 2024,G,918653.7849999999
Julio 2024,H,495663.55
Julio 2024,I,1298892.0
Julio 2024,J,1933458.0550000002
Julio 2024,K,914062.665
Julio 2024,M,543870.645
Julio 2024,N,991001.25
Julio 2024,O,970536.895
Agosto 2024,A,711196.52
Agosto 2024,B,1469907.14
Agosto 2024,C,3358020.2199999997
Agosto 2024,D,1122225.385
Agosto 2024,E,1955828.325
Agosto 2024,F,682809.9
Agosto 2024,G,948774.655
Agosto 2024,H,523416.105
Agosto 2024,I,1353945.22
Agosto 2024,J,2027466.4849999999
Agosto 2024,K,951886.595
Agosto 2024,M,565318.0
Agosto 2024,N,1022612.5349999999
Agosto 2024,O,1010160.48
Septiembre 2024,A,732410.34
Septiembre 2024,B,1450681.01
Septiembre 2024,C,3436677.9050000003
Septiembre 2024,D,1124064.5350000001
Septiembre 2024,E,2100809.23
Septiembre 2024,F,694253.0
Septiembre 2024,G,980285.0
Septiembre 2024,H,549544.23
Septiembre 2024,I,1351362.685
Septiembre 2024,J,2068597.37
Septiembre 2024,K,986576.11
Septiembre 2024,M,598996.675
Septiembre 2024,N,1099502.24
Septiembre 2024,O,1051428.09
Octubre 2024,A,774363.07
Octubre 2024,B,1445934.435
Octubre 2024,C,3689106.32
Octubre 2024,D,1223536.995
Octubre 2024,E,2186315.46
Octubre 2024,F,744000.0
Octubre 2024,G,1039746.11
Octubre 2024,H,605442.36
Octubre 2024,I,1416868.4
Octubre 2024,J,2480964.79
Octubre 2024,K,1046416.84
Octubre 2024,M,620063.9550000001
Octubre 2024,N,1125859.63
Octubre 2024,O,1107824.345
Noviembre 2024,A,783104.69
Noviembre 2024,B,1433088.145
Noviembre 2024,C,3913017.7750000004
Noviembre 2024,D,1208134.55
Noviembre 2024,E,2157810.605
Noviembre 2024,F,800000.0
Noviembre 2024,G,1050761.845
Noviembre 2024,H,609041.4
Noviembre 2024,I,1469676.9849999999
Noviembre 2024,J,2546087.1100000003
Noviembre 2024,K,1066963.95
Noviembre 2024,M,647070.24
Noviembre 2024,N,1151906.11
Noviembre 2024,O,1136374.8
Diciembre 2024,A,1184598.77
Diciembre 2024,B,2280305.92
Diciembre 2024,C,5733572.9350000005
Diciembre 2024,D,1938661.595
Diciembre 2024,E,3345149.1950000003
Diciembre 2024,F,1188137.86
Diciembre 2024,G,1611608.035
Diciembre 2024,H,915211.33
Diciembre 2024,I,2175089.24
Diciembre 2024,J,3388156.4050000003
Diciembre 2024,K,1573251.505
Diciembre 2024,M,953276.27
Diciembre 2024,N,1766338.04
Diciembre 2024,O,1728615.17
Enero 2025,A,859587.95
Enero 2025,B,1768468.69
Enero 2025,C,4171695.47
Enero 2025,D,1334145.26
Enero 2025,E,2543333.25
Enero 2025,F,842059.2
Enero 2025,G,1124554.72
Enero 2025,H,668897.2
Enero 2025,I,1612035.54
Enero 2025,J,2444554.05
Enero 2025,K,1132342.96
Enero 2025,M,691647.43
Enero 2025,N,1225527.15
Enero 2025,O,1250587.31
Febrero 2025,A,868503.13
Febrero 2025,B,1774652.73
Febrero 2025,C,4170325.55
Febrero 2025,D,1286510.76
Febrero 2025,E,2458527.87
Febrero 2025,F,816586.19
Febrero 2025,G,1135772.96
Febrero 2025,H,676364.9
Febrero 2025,I,1610571.37
Febrero 2025,J,2595497.78
Febrero 2025,K,1142453.42
Febrero 2025,M,708222.98
Febrero 2025,N,1229369.85
Febrero 2025,O,1245688.29
Marzo 2025,A,882175.46
Marzo 2025,B,1634844.63
Marzo 2025,C,4628855.96
Marzo 2025,D,1352899.33
Marzo 2025,E,2649079.45
Marzo 2025,F,857780.22
Marzo 2025,G,1166890.57
Marzo 2025,H,716393.55
Marzo 2025,I,1675829.87
Marzo 2025,J,2479054.96
Marzo 2025,K,1185342.33
Marzo 2025,M,736400.69
Marzo 2025,N,1277370.85
Marzo 2025,O,1296828.6
Abril 2025,A,923224.95
Abril 2025,B,1621920.65
Abril 2025,C,4645411.26
Abril 2025,D,1383178.91
Abril 2025,E,2623891.9
Abril 2025,F,871541.93
Abril 2025,G,1207549.05
Abril 2025,H,706317.52
Abril 2025,I,1681253.1
Abril 2025,J,2589687.72
Abril 2025,K,1214869.41
Abril 2025,M,752531.92
Abril 2025,N,1297318.88
Abril 2025,O,1309500.0
Mayo 2025,A,919617.12
Mayo 2025,B,1576156.78
Mayo 2025,C,4262704.65
Mayo 2025,D,1430586.97
Mayo 2025,E,2528194.8
Mayo 2025,F,910298.64
Mayo 2025,G,1229523.77
Mayo 2025,H,697429.48
Mayo 2025,I,1674165.8
Mayo 2025,J,2591019.93
Mayo 2025,K,1245094.91
Mayo 2025,M,774900.24
Mayo 2025,N,1294277.94
Mayo 2025,O,1334512.56
Junio 2025,A,1335304.97
Junio 2025,B,2309893.67
Junio 2025,C,7107203.23
Junio 2025,D,2146151.01
Junio 2025,E,3855494.81
Junio 2025,F,1285308.21
Junio 2025,G,1865702.0
Junio 2025,H,1032205.43
Junio 2025,I,2477074.82
Junio 2025,J,3852988.14
Junio 2025,K,1811120.3
Junio 2025,M,1088716.83
Junio 2025,N,2019741.32
Junio 2025,O,2011973.41
Julio 2025,A,960079.19
Julio 2025,B,1444962.18
Julio 2025,C,4686098.02
Julio 2025,D,1514708.19
Julio 2025,E,2694235.42
Julio 2025,F,967524.1
Julio 2025,G,1270952.31
Julio 2025,H,730190.35
Julio 2025,I,1800708.32
Julio 2025,J,2694363.16
Julio 2025,K,1307514.84
Julio 2025,M,811572.74
Julio 2025,N,1412124.68
Julio 2025,O,1407491.8
Agosto 2025,A,989264.57
Agosto 2025,B,1865836.53
Agosto 2025,C,4677607.93
Agosto 2025,D,1533046.79
Agosto 2025,E,2711890.49
Agosto 2025,F,949725.55
Agosto 2025,G,1308353.53
Agosto 2025,H,742854.23
Agosto 2025,I,1809995.72
Agosto 2025,J,2790527.09
Agosto 2025,K,1333963.68
Agosto 2025,M,822696.38
Agosto 2025,N,1422334.61
Agosto 2025,O,1429834.12
Septiembre 2025,A,1013393.64
Septiembre 2025,B,1921845.54
Septiembre 2025,C,4731156.25
Septiembre 2025,D,1534073.92
Septiembre 2025,E,2868066.68
Septiembre 2025,F,968352.84
Septiembre 2025,G,1312251.15
Septiembre 2025,H,727931.08
Septiembre 2025,I,1807409.32
Septiembre 2025,J,2780830.79
Septiembre 2025,K,1352582.7
Septiembre 2025,M,842857.46
Septiembre 2025,N,1492076.35
Septiembre 2025,O,1448497.19
